id,cp,latitude,longitude
26270004,26270,4475900,483500
85000012,85000,4671200,-143100
47200013,47200,4450089.445,16388.361823669
36000009,36000,4680612,169604
78000019,78000,4881800,215000
78280004,78280,4878500,206000
79210001,79210,4619806,-66833
34070002,34475,4357100,394200
77124002,77124,4896200,286200
24200006,24200,4487300,123000
46200004,46200,4489900,147500
64230006,64230,4334649.5316027,-47879.722090508
72300005,72300,4780749.0284577,-16714.885670557
28150001,28150,4826800,163200
91170003,91170,4866200,237500
29520001,29520,4819500,-382000
33680005,33680,4497648,-106512
11100004,11100,4318041.7745049,296122.91713135
35850001,35850,4821700,-188600
67202002,67202,4858900,767100
62640003,62640,5041909,292884
84000021,84000,4393500,484800
17140001,17140,4617394.27831,-116766.879889
40150002,40150,4365901.01,-136837.53
80590002,80290,4978100,179200
34380002,34380,4378300,373700
4190001,04190,4403200,597200
16200003,16200,4568600,-16500
27310005,27310,4936100,81700
71500003,71500,4662600,521400
13450001,13450,4360165.0511466,507467.54516205
1300001,01300,4576000,568600
30100014,30100,4412100,408700
91250010,91250,4862613,249147
46420001,46120,4472400,191700
2620001,02620,4996060.36,382380.07
76400001,76400,4974874,40324
31490001,31490,4360200,126200
22560001,22560,4877000,-357100
7500002,07130,4491977.4904096,486145.37844062
10150002,10150,4832800,411300
56240003,56240,4791384.1,-333338.13
62260003,62260,5050700,243800
38320006,38320,4515183.5,573998.4
27560001,27560,4922500,49700
73610002,73610,4554400,576300
77340006,77340,4879836,260505
10123001,10120,4828177.6863104,405257.74803961
17440003,17440,4613860,-113925
18520001,18520,4703200,264200
78390006,78390,4880100,202600
87000004,87000,4582500,122800
53600007,53600,4815600,-40300
39140001,39140,4674600,545700
22190001,22190,4853400,-276000
60320001,60320,4929811.3505068,279945.20494136
7200011,07200,4464800,444000
86310003,86310,4656400,87000
30760001,30760,4429396.8,456786.9
10270007,10270,4821415.5554748,424098.06284308
55190003,55190,4868600,572600
14123004,14123,4914200,-33800
35760002,35760,4814000,-168600
53102002,53102,4829800,-63100
32500001,32500,4386026.9167696,65929.91017
44230003,44230,4719200,-149200
91000001,91070,4861300,237700
38150003,38150,4532128,480769
26200004,26200,4456700,475900
57260001,57260,4881100,671400
51370002,51370,4928100,400400
59520001,59520,5066330,304615
49400004,49400,4727700,-7500
26270007,26270,4472000,480600
63300003,63300,4584800,353000
63730001,63730,4568500,319500
25500002,25500,4706295.999304,660618.20549368
69160005,69160,4576600,478400
80290007,80290,4977474.7581038,198465.31982469
94430003,94490,4879300,255400
59129001,59129,5019000,338800
91260002,91260,4869500,235600
83150002,83150,4314936,576446
55600001,55600,4951300,537500
26200001,26200,4455029.3935106,477507.84205627
50500005,50500,4930200,-126300
47200002,47200,4446400,14000
74200021,74200,4637236.2022523,648567.72254481
83270001,83270,4318100,569751
74950002,74950,4606596.5328276,655035.30798246
1600002,01600,4593472.4745,479062.770497
60800005,60800,4922465.9428094,290549.13758613
31700001,31700,4367282.04887,128413.626363
76750001,76750,4959800,134200
24170003,24170,4477147.7511645,101056.07844525
59286002,59286,5041977.8,310704.6
60490001,60490,4955100,275200
59132001,59132,5005800,408700
42700008,42700,4537900,427600
19400006,19400,4509200,193100
57150006,57150,4918800,669800
76950003,76950,4979000,122000
9350003,09350,4310813.0777058,137493.244737
3260001,03260,4620500,343200
72230002,72230,4791400,24400
39600002,39600,4691500,575700
90100004,90100,4751100,700100
11700005,11700,4325200,265200
20137009,20137,4159800,927600
60220006,60220,4965200,172800
34440001,34440,4331200,314100
22220001,22220,4877800,-323200
33700023,33700,4484970.9502131,-66664.775466915
95240003,95240,4897100,219200
16260002,16260,4582700,45400
2000005,02000,4956900,364600
55300004,55300,4888900,554300
37003001,37100,4742500,67400
41200001,41200,4736000,176100
87150005,87150,4573200,87000
44490002,44490,4728600,-250700
59670001,59670,5079800,249400
80100001,80100,5010400,182800
38260005,38260,4539200,525800
63100007,63100,4578000,313600
46120001,46120,4472800,192100
81100010,81100,4359000,227000
33290001,33290,4494839,-63068
74360002,74360,4628000,681900
31140006,31140,4365903.142745,145595.643018
17160002,17160,4587435,-31139
62260002,62260,5051600,247600
40170004,40170,4406700,-122800
59135001,59135,5036500,343500
58130001,58130,4708900,319500
81310003,81310,4386400,181800
62750002,62750,5044606,279736
59380005,59380,5096273,243290
40000007,40000,4388400,-49800
76870001,76870,4965400,161500
1430004,01430,4612800,554000
40170003,40170,4402500,-125900
3100002,03100,4634300,259200
87230002,87230,4565300,98100
71370001,71370,4670500,498100
60400005,60400,4957500,299000
68690001,68690,4785600,705500
71500004,71500,4662200,522700
83130004,83130,4312994.6293907,601242.08526305
60100004,60100,4925100,247600
31780001,31780,4368531.9340344,144647.24419821
35500001,35500,4811188.72889,-121216.857653
45100004,45100,4788800,189400
23000001,23000,4616800,188800
72016001,72000,4802200,22800
12400003,12400,4395400,285000
45140001,45140,4790200,185900
77186001,77186,4884100,262000
93380010,93380,4897300,236600
77610002,77610,4871000,286000
49420001,49420,4774300,-116600
76530004,76530,4934300,93900
6110004,06110,4357500,701200
53000011,53000,4807000,-79400
45420002,45420,4757234,282979.8
12800001,12800,4418300,236300
3500003,03500,4630650.562,329404.326
59000016,59000,5062600,303500
57100001,57100,4937932.99391,617033.70379
62250007,62250,5082420,171061
83500008,83500,4310800,587700
64100009,64100,4349169.9414,-145279.168155
42300010,42300,4604100,408100
78120013,78120,4864400,184000
30330001,30200,4415700,462300
62920001,62920,5054400,254100
35580001,35580,4797024.4514,-179613.185032
45470001,45470,4799340.80424,208026.935079
2500001,02500,4991117.4181842,409008.04252982
24750002,24750,4520000,78500
89000008,89000,4779700,357900
1170003,01170,4633755,607534
34410002,34410,4327112,328290
83520002,83520,4346100,663900
67205001,67200,4860400,770600
51700001,51700,4907200,363800
15100010,15100,4503200,313500
67700001,67700,4873600,736400
78120012,78120,4856800,183300
14000020,14000,4917300,-39000
84170002,84170,4403500,500300
35111001,35111,4859151.2004465,-184388.51562724
30200004,30200,4415500,461200
93400010,93400,4890800,234400
71600001,71600,4644600,412000
38200018,38200,4552700,490300
82290001,82290,4403400,121900
35650002,35650,4809200,-179300
86220001,86220,4693511,60576
29600004,29600,4858100,-386400
44220002,44220,4721500,-168500
33260011,33260,4461800,-112300
3100001,03100,4634744.38067,260218.545365
83130005,83130,4312488,600718
62881001,62880,5046200,282700
86300002,86300,4655800,62500
72000021,72000,4801700,14200
11220001,11220,4308700,270300
13150001,13150,4381100,466600
68250003,68250,4796797.99084,730308.377209
54120002,54120,4845803,674080
80260001,80260,5000100,231600
57350001,57350,4920500,695600
52800003,52800,4804001.8214029,521015.85649123
64370001,64370,4347600,-61300
26230002,26230,4442000,489300
52000008,52000,4809000,514600
3600003,03600,4629151,273992
44240012,44240,4728500,-155000
78550007,78550,4878718.868547,160538.21827239
38340013,38340,4530600,562400
5100008,05100,4490371.8328594,662908.58578086
58470005,58470,4687087.3780093,316314.82733857
69800015,69800,4570126.6767444,491889.23985421
13200016,13200,4369100,463800
95800001,95650,4905600,201900
22610001,22610,4884400,-313700
44350003,44350,4732200,-242400
64120004,64120,4332700,-103300
63200001,63200,4587800,311700
68800002,68800,4780400,712000
3300003,03300,4613600,345500
21400002,21400,4785300,457100
14740001,14740,4921500,-50500
27000003,27000,4902709,115550
57160001,57160,4908300,611000
29400001,29400,4850972,-407554
33310006,33310,4487900,-51800
3390003,03390,4632100,296100
69700005,69700,4559500,477100
13140005,13140,4360000,500300
33360003,33360,4478300,-49600
33650003,33650,4468400,-52100
59176001,59176,5033629,320489
57420002,57420,4897000,629600
49070005,49070,4746800,-62600
11110005,11110,4321488.56472,309236.711734
59300006,59300,5034352,351736
16360002,16360,4538500,-23000
30290002,30290,4406200,463900
61000002,61000,4844432.22,11199.63
38660001,38660,4536200,595500
44350001,44350,4729100,-239800
64000011,64000,4331900,-34700
80480003,80480,4986238,223121
62110003,62110,5041839,294714
19110001,19110,4540410.32586,249992.356761
56120001,56120,4796200,-254600
13270014,13270,4343881.45,494555.25230769
65400005,65400,4300600,-9900
32230003,32230,4351800,17200
83140006,83140,4309800,582600
66240001,66240,4271700,283900
22120001,22120,4848100,-267378
70004001,70004,4763380.8640842,615894.45222416
45300006,45300,4817100,223600
29000013,29000,4800023,-408988
44170001,44170,4757000,-162900
61200007,61200,4873272.78,-3485.91
91150012,91150,4843400,217200
66140003,66140,4270020.3,302035.5
29820002,29200,4837600,-455500
59162001,59162,5046512,302745
26400005,26400,4473300,499800
20167012,20167,4199591.27,882765.88
59320006,59320,5060000,293800
68127001,68127,4799400,738000
38290006,38290,4566800,514300
11120003,11120,4325370.0010604,291305.46119169
54450004,54450,4855000,672500
10300002,10300,4829300,404300
59160002,59160,5064900,298000
77000011,77000,4854100,267800
18000014,18000,4706700,241600
42240001,42240,4540000,425900
47430002,47430,4440495,18765
67130004,67130,4848200,722000
14120001,14120,4917356,-32807
9190002,09190,4299300,114100
44370008,44370,4741800,-101800
34130004,34130,4361800,398900
15190003,15190,4530314.1500363,283274.25989775
49370001,49370,4750300,-79300
31840001,31840,4368513,132722
56430001,56430,4807732,-229026
35000012,35000,4810400,-171000
44650001,44650,4688860,-159155
42120002,42120,4601100,409700
42160004,42160,4553600,428700
78630009,78630,4894063.6390951,195461.25318413
46100006,46100,4461000,202800
13115001,13115,4368600,571300
69870002,69870,4603500,449500
22530001,22530,4819800,-298700
63200006,63200,4588800,312300
18390003,18390,4709600,244100
38300022,38300,4558500,528500
27200001,27200,4909400,147200
72230006,72230,4793400,18700
68240004,68240,4815051.204,724699.711
42600009,42600,4559900,407300
13112005,13112,4338400,560200
69300011,69300,4579700,485200
22800003,22800,4840807.360198,-291867.82083897
60110002,60110,4922300,213700
79500002,79500,4622700,-12700
87280003,87280,4587000.89563,126840.876316
47240002,47240,4419000,65564
49130004,49130,4743700,-51400
64300005,64300,4348000,-74800
13120001,13120,4346500,546400
1100002,01100,4625000,564400
64310001,64310,4335900,-157500
59239002,59239,5047447.5983978,305124.86498764
14110003,14110,4885503.4234699,-54190.441915746
57500002,57500,4910800,671900
47120002,47120,4466500,19400
34200001,34200,4341000,366900
57800001,57800,4914808.4755643,681026.71383
86550001,86550,4654000,40300
14700005,14700,4889200,-17900
34500030,34500,4334000,326400
54500005,54500,4865400,617700
34290007,34290,4336912.9317048,339107.74626099
28310002,28310,4819800,188900
89600001,89600,4800053.054102,371870.193155
88190003,88190,4817633.37523,642862.370064
44290001,44290,4763500,-180500
59182001,59182,5036750,319031
78000020,78000,4879300,214300
31130008,31130,4360917,149007
74140002,74140,4631041.4189,631301.785587
95380002,95380,4904806.137,250257.752
6300016,06300,4371500,728700
83210003,83210,4316300,604500
2100008,02100,4984400,327900
36800001,36800,4663900,142500
77270001,77270,4895355.016926,260687.66680146
27910001,27910,4941227.5533604,136803.66328893
37600001,37600,4713000,98400
59760005,59760,5101400,230700
91300019,91300,4873900,230200
59620005,59620,5019800,384800
53600001,53600,4814700,-41300
49240002,49240,4751732.24504,-60807.2819189
69410007,69410,4580097.685,478668.288
76250001,76250,4947100,104300
25480003,25480,4725100,596800
67290002,67290,4892000,737500
62217007,62217,5028200,280700
83580003,83580,4326300,658300
66500001,66500,4262500,242800
83570003,83570,4352800,615000
80300005,80300,4999400,265700
1000012,01000,4620100,520000
45160006,45160,4784100,191400
30110003,30110,4421100,403200
30540001,30540,4378600,430400
49300018,49300,4704258.5385517,-90027.211165393
16710001,16710,4567332.8363059,12522.459830092
13120003,13120,4345200,545400
47320003,47320,4435700,38200
16800001,16800,4563900,21900
46140003,46140,4447800,130500
13600015,13600,4318899,563252
35700001,35700,4813100,-163300
29140008,29140,4795900,-395800
94220004,94220,4882225,240285
44570001,44570,4730188.2584606,-221269.7736
70500002,70500,4782900,589200
62300012,62300,5043500,284100
22200004,22200,4856200,-315300
79150002,79150,4698530.1108359,-45314.288360595
51120004,51120,4872683,367583
26000019,26000,4492700,491600
78480004,78480,4897800,197800
83130007,83130,4311400,599000
88100007,88100,4828800,692800
57210001,57280,4922100,616300
13127006,13127,4342600,527000
32110001,32110,4375900,-3300
64130003,64130,4323000,-87400
26800005,26800,4485000,487000
13016008,13016,4334900,534300
69130005,69130,4578065.5647583,476768.34360596
6420001,06420,4418400,705600
76610004,76610,4951800,15800
12200001,12200,4436100,204100
94440001,94440,4872100,252500
18100011,18100,4722712.57674,205324.708161
33720009,33720,4456200,-41900
67600001,67600,4824889,743635
49360003,49360,4701000,-75600
66170001,66170,4269300,268700
19340002,19340,4564600,244500
78200003,78711,4898200,172000
56620001,56620,4783200,-340100
83160003,83160,4313758.8197207,601336.97873034
95540002,95540,4906100,217000
36250007,36250,4678058,165276
14100004,14100,4914400,22200
79700001,79700,4692200,-73900
1170002,01170,4632200,605300
26510002,26510,4437894.5777085,542601.45606024
10200004,10200,4822900,471700
59710007,59710,5054036.4491489,307374.64096402
79000008,79000,4630400,-43800
25610001,25610,4703500,578500
60500011,60500,4920476.22946,246187.665476
73500007,73500,4520000,666900
35400002,35400,4864900,-199100
31220001,31220,4319845,100901
4400004,04400,4438700,662900
84130014,84130,4395158.7862436,485816.2032207
40120003,40120,4402381.3382481,-33892.597342882
95640002,95640,4914672.5,197444.2
10120006,10120,4827292.4,405564.1
30130013,30130,4426038.2012998,464803.11144046
18500007,18500,4709500,224000
79004001,79000,4633000,-46900
10800007,10800,4826800,408800
34750001,34750,4353700,385800
75012021,75012,4884600,240100
1000009,01000,4619600,522900
12700001,12700,4457100,207500
74200018,74200,4636100,645600
77300001,77300,4841700,270800
95150001,95150,4901466.69398,222190.168155
76700006,76700,4951194.1098293,20041.534246844
22120003,22120,4848200,-264600
9000004,09000,4294574.2840923,162609.57421248
40260009,40260,4386994.1219434,-113382.28489868
29900004,29900,4787000,-389500
78660004,78660,4857100,183200
59470003,59470,5089100,246300
29120001,29120,4788500,-416900
80500003,80500,4964844,258299
77170013,77170,4870100,260100
14000003,14000,4921000,-37400
20220002,20220,4263200,894500
51170001,51170,4930961.06289,368670.452849
66600001,66600,4275770.57024,286563.291839
25400003,25400,4748631,684373
77144002,77144,4885300,276100
3110001,03110,4615500,339400
11100015,11100,4318297.7973551,293592.16901315
42400004,42400,4546200,449300
95110006,95110,4896700,226200
29650001,29650,4851400,-358800
1000016,01000,4620516.06,522502.48
64500005,64500,4340155.9341893,-163327.01136
87000027,87000,4581200,128200
40260005,40260,4387700,-114300
38300008,38300,4559400,526900
33600010,33600,4479527.994061,-60450.886604299
45190014,45190,4781910.7954506,164144.07471436
76133001,76133,4956200,22100
44570006,44570,4729300,-220900
60360002,60360,4960400,208500
6190008,06190,4376400,748100
70150001,70150,4728800,576400
38490005,38490,4559200,560900
13200020,13200,4370000,464200
17620002,17620,4590695,-96161
81300001,81300,4375969.17928,196428.409176
