id,cp,ville,adresse,latitude,longitude,enseigne,gazole,e10,sp98,tendance_gazole,tendance_e10,tendance_sp98,tendance_demain_gazole,confiance_demain_gazole,tendance_demain_e10,confiance_demain_e10,tendance_demain_sp98,confiance_demain_sp98
83270003,83270,Saint-Cyr-sur-Mer,ZAC DES PRADEAUX,43.183229,5.695113,Intermarché,1.849,1.859,1.969,egal,egal,egal,stable,1,stable,1,stable,1
28400005,28400,Nogent-le-Rotrou,3 ROUTE DU MANS,48.306,0.808,Total,1.949,1.942,1.990,,baisse,egal,stable,1,stable,1,stable,1
17520001,17520,Archiac,ZA du Tonneau,45.5269392,-0.3023774,Carrefour Contact,1.896,,1.980,egal,,egal,stable,1,stable,1,stable,1
41370004,41370,MARCHENOIR,Route de Blois,47.820787,1.392601,Communauté de Communes Beauce Val de Loire,1.899,,2.006,egal,,egal,stable,1,stable,1,stable,1
60420001,60420,Maignelay-Montigny,2 rue de la croix de coivrel,49.5549533,2.5329822,Carrefour Market,1.935,,1.995,egal,,egal,stable,1,stable,1,stable,1
35470003,35470,Bain-de-Bretagne,LE CHENE VERT,47.8450896,-1.68753,Intermarché,1.848,1.858,1.961,hausse,hausse,hausse,stable,1,stable,1,stable,1
77116001,77760,URY,AIRE DE ACHERES EST A6,48.362118,2.574414,E.Leclerc,1.929,1.944,2.047,baisse,baisse,baisse,stable,1,stable,1,stable,1
48300001,48300,Langogne,Quartier du Pont d'Allier,44.7338104,3.8573676,Carrefour,1.889,,1.999,baisse,,baisse,stable,1,stable,1,stable,1
73800003,73800,FRANCIN,Route Nationale 6,45.504,6.038,Total,1.999,,,egal,,,stable,1,stable,1,stable,1
79180002,79180,CHAURAY,"659, RTE DE PARIS",46.340475,-0.395324,Total Access,1.841,1.851,1.959,hausse,baisse,baisse,stable,1,stable,1,stable,1
59148003,59148,Flines-lez-Raches,15 Rue des Résistants,50.428,3.18,Carrefour,1.859,,1.999,egal,,egal,stable,1,stable,1,stable,1
64000001,64000,Pau,1 Avenue du Général Leclerc,43.305,-0.33,Auchan,1.858,1.868,1.968,hausse,hausse,baisse,stable,1,stable,1,stable,1
78570001,78570,Andrésy,CD55 ROUTE DE POISSY CHANTELOUP,48.9746449,2.0426431,TotalEnergies,1.989,1.977,1.990,egal,egal,egal,stable,1,stable,1,stable,1
55140001,55140,VAUCOULEURS,6 rue des Gites,48.60362,5.66686,Intermarché,1.867,1.876,,egal,egal,,stable,1,stable,1,stable,1
70300007,70300,SAINT-SAUVEUR,ZA du Bouquet,47.791,6.392,E.Leclerc,1.850,1.900,,egal,egal,,stable,1,stable,1,stable,1
13013002,13013,Marseille,37 Avenue de Château-Gombert,43.352,5.437,Esso,1.889,1.879,2.029,hausse,hausse,hausse,stable,1,stable,1,stable,1
45400005,45400,FLEURY-LES-AUBRAIS,19 Rue Louis Labonne,47.923,1.908,Intermarché,1.869,1.879,1.990,hausse,hausse,hausse,stable,1,stable,1,stable,1
1800003,01800,Meximieux,ROUTE DE CHALAMONT,45.9129993,5.1927687,Intermarché,1.869,1.864,1.964,egal,hausse,hausse,stable,1,stable,1,stable,1
92120002,92120,MONTROUGE,91 Avenue Aristide Briand,48.81468,2.32592,Avia,2.149,2.099,2.249,egal,egal,egal,stable,1,stable,1,stable,1
12100002,12100,Millau,144 Avenue Jean Jaurès,44.11,3.082,TotalEnergies,1.959,1.939,1.990,hausse,baisse,egal,stable,1,stable,1,stable,1
19100009,19100,BRIVE-LA-GAILLARDE,Impasse du Pilou,45.1577396,1.5586986,Intermarché,1.820,1.839,,baisse,baisse,,stable,1,stable,1,stable,1
8140003,08140,Bazeilles,centre commercial Mac Mahon route Nationale,49.684553,4.972365,Casino,1.839,1.909,1.969,egal,egal,egal,stable,1,stable,1,stable,1
74230007,74230,Thônes,34 RUE DE LA SAULNE,45.886,6.329,Carrefour,1.933,1.900,2.008,egal,egal,egal,stable,1,stable,1,stable,1
91300006,91300,MASSY,Route de Palaiseau,48.7298759,2.2449259,E.Leclerc,1.855,1.865,1.980,hausse,egal,egal,stable,1,stable,1,stable,1
64100014,64100,BAYONNE,6 AVENUE LOUIS DE FOIX,43.50489,-1.46719,Total Access,1.868,1.851,1.965,hausse,baisse,baisse,stable,1,stable,1,stable,1
30000021,30000,Nimes,314 route d'Avignon,43.851,4.401,TotalEnergies,1.951,1.924,1.990,hausse,baisse,egal,stable,1,stable,1,stable,1
36150001,36150,VATAN,Route de Chateauroux,47.06879,1.80729,Lesèche et Fils,1.895,1.909,2.029,egal,egal,egal,stable,1,stable,1,stable,1
6110011,06110,LE CANNET,34 Avenue Franklin Roosevelt,43.570509,7.002945,E.Leclerc,1.835,1.860,1.955,egal,egal,egal,stable,1,stable,1,stable,1
33470003,33470,LE TEICH,Avenue de Bordeaux,44.6231522,-1.0253639,Système U,1.883,,1.997,hausse,,egal,stable,1,stable,1,stable,1
86000024,86000,POITIERS,ROCADE OUEST - Z.I.REPUBLIQUE III,46.604,0.332,Total Access,1.847,1.840,1.953,hausse,baisse,baisse,stable,1,stable,1,stable,1
56520006,56520,GUIDEL,KER FLEURY - RN 165,47.820078,-3.465809,Total Access,1.847,1.843,1.965,,,baisse,stable,1,stable,1,stable,1
56440002,56440,Languidic,Rue Jean Moulin,47.831,-3.158,Intermarché,1.824,1.839,1.936,egal,egal,egal,stable,1,stable,1,stable,1
38430001,38430,MOIRANS,8 rue Carnot,45.3245797,5.5681541,Carrefour Market,1.839,1.885,1.989,egal,egal,egal,stable,1,stable,1,stable,1
21310004,21310,Mirebeau-sur-Bèze,10 RUE PAUL AUBAN,47.393,5.309,Intermarché,1.869,1.859,1.959,hausse,hausse,egal,stable,1,stable,1,stable,1
88410001,88410,Monthureux-sur-Saône,rue de La Croix de mission,48.0336011,5.9747052,Carrefour,1.969,,2.099,baisse,,egal,stable,1,stable,1,stable,1
69651002,69400,VILLEFRANCHE-SUR-SAôNE,1193 Avenue de l'Europe,45.9945759,4.7410623,Esso,1.919,1.910,2.037,egal,egal,egal,stable,1,stable,1,stable,1
1320001,01320,CHALAMONT,259 ROUTE DE MEXIMIEUX,45.991,5.169,Elan,2.030,,,baisse,,,stable,1,stable,1,stable,1
63410005,63410,MANZAT,"Aire de Manzat, Autoroute A89",45.9570203,2.9885428,Eni,1.969,1.979,2.082,egal,egal,egal,stable,1,stable,1,stable,1
25000026,25000,Besançon,5 route de Gray,47.244,5.984,Évole Énergies,1.869,1.869,1.999,egal,egal,baisse,stable,1,stable,1,stable,1
20600002,20600,Bastia,556 Avenue de la Libération,42.681,9.444,Vito,1.990,,,egal,,,stable,1,stable,1,stable,1
60000010,60000,Beauvais,40 avenue du 8 Mai 1945,49.443,2.093,Intermarché,1.835,,1.957,baisse,,egal,stable,1,stable,1,stable,1
13580003,13580,La Fare-les-Oliviers,19 Avenue du Général de Gaulle,43.551,5.202,Relais de la Fare,1.859,,,egal,,,stable,1,stable,1,stable,1
44406001,44400,REZé,1 Impasse Ordronneau,47.1939353,-1.5715402,E.Leclerc,1.825,1.845,1.945,hausse,hausse,hausse,stable,1,stable,1,stable,1
19000008,19000,TULLE,12 AV ALSACE LORRAINE,45.2617,1.75672,TotalEnergies,1.963,1.954,1.990,hausse,baisse,egal,stable,1,stable,1,stable,1
29860002,29860,PLABENNEC,14 Rue Marcel Bouguen,48.5032477,-4.4287165,Super U,1.828,,1.948,egal,,egal,stable,1,stable,1,stable,1
77620001,77620,ÉGREVILLE,ROUTE DE LORREZ,48.1810783,2.8745893,G 20,1.849,,1.969,egal,,egal,stable,1,stable,1,stable,1
93160008,93160,Noisy-le-Grand,Rue du Centre Centre Reg Mont D'Est,48.838125,2.547563,Total,1.985,1.990,1.990,baisse,egal,egal,stable,1,stable,1,stable,1
56330001,56330,Pluvigner,RUE ABBE LE MARECHAL,47.7731,-3.00444,Système U,1.839,1.861,1.932,hausse,hausse,baisse,stable,1,stable,1,stable,1
29200016,29200,BREST,ROUTE DU VIEUX ST.MARC,48.3925885,-4.452344,Total Access,1.851,1.850,1.965,hausse,baisse,baisse,stable,1,stable,1,stable,1
33710002,33710,Bourg,Route de Blaye - 13-274 Au Mas,45.042118,-0.560171,Carrefour,1.819,1.849,1.999,egal,egal,egal,stable,1,stable,1,stable,1
83230006,83230,Bormes-les-Mimosas,78 AVENUE LOU MISTRAOU,43.139562,6.356852,Total Access,1.858,,1.960,hausse,,baisse,stable,1,stable,1,stable,1
77390005,77390,Yèbles,RD 619,48.635963,2.78112,Total Access,1.884,1.883,1.978,hausse,baisse,baisse,stable,1,stable,1,stable,1
32340001,32340,MIRADOUX,Place du Foirail,43.998,0.757,SA Val Fleuri de Miradoux,1.890,1.990,2.120,egal,egal,egal,stable,1,stable,1,stable,1
47390003,47390,Layrac,lieu dit la tuilerie,44.124438,0.658247,Carrefour,1.879,,1.999,baisse,,baisse,stable,1,stable,1,stable,1
49123001,49123,INGRANDES-SUR-LOIRE,31 AVENUE DE LA RIOTTIERRE,47.406,-0.926,Intermarché,1.849,1.869,1.979,egal,egal,egal,stable,1,stable,1,stable,1
64800003,64800,IGON,59 Avenue du Pic du Midi,43.152092,-0.2249622,Elan,2.040,,,egal,,,stable,1,stable,1,stable,1
89470004,89470,MONETEAU,ROUTE DE PARIS RN 6,47.846,3.55,Carrefour,,1.871,1.990,,baisse,egal,stable,1,stable,1,stable,1
30320009,30320,MARGUERITTES,AIRE DE NÎMES MARGUERITTES SUD – A9,43.868579,4.439507,Eni,1.969,1.979,2.084,egal,egal,egal,stable,1,stable,1,stable,1
59930002,59930,Chapelle-d'armentières,ROUTE NATIONALE RD933,50.6722322,2.8969957,Total Access,1.856,1.851,1.956,hausse,baisse,baisse,stable,1,stable,1,stable,1
87510001,87510,NIEUL,Rue des Rives,45.92,1.169,Système U,1.859,1.899,1.999,egal,egal,egal,stable,1,stable,1,stable,1
4800001,04800,Gréoux-les-Bains,46 Avenue des Alpes,43.756,5.887,Total,1.945,1.921,1.990,hausse,hausse,egal,stable,1,stable,1,stable,1
14700001,14700,FALAISE,33 RUE GEORGES CLEMENCEAU,48.8965518,-0.1905919,Carrefour Market,1.879,,2.009,hausse,,hausse,stable,1,stable,1,stable,1
33240011,33240,Saint-André-de-Cubzac,4 RUE NATIONALE,44.989,-0.449,Total,1.938,1.925,1.990,hausse,baisse,egal,stable,1,stable,1,stable,1
74550001,74550,PERRIGNIER,81 Route de Thonon,46.304,6.437,Elan,1.998,,,egal,,,stable,1,stable,1,stable,1
32800003,32800,EAUZE,RTE DE MANCIET,43.8404944,0.0930891,E.Leclerc,1.849,1.879,1.969,egal,egal,egal,stable,1,stable,1,stable,1
55400003,55400,ÉTAIN,30 Rue du 3ème RHC,49.217,5.643,Intermarché,1.859,1.869,1.979,egal,egal,egal,stable,1,stable,1,stable,1
71380002,71380,CHâTENOY-EN-BRESSE,ZAC CHAMP CHASSY RTE DE DOLE,46.792,4.912,Netto,1.832,1.839,1.949,hausse,hausse,egal,stable,1,stable,1,stable,1
17530003,17530,ARVERT,17 avenue de la presqu'ile,45.742,-1.121,Carrefour,1.819,,1.969,hausse,,hausse,stable,1,stable,1,stable,1
22390001,22390,Bourbriac,BOULEVARD D ARMOR,48.4771747,-3.1867549,Carrefour Contact,1.869,,1.989,egal,,egal,stable,1,stable,1,stable,1
82000019,82000,MONTAUBAN,1155 Avenue de l'Europe,43.989,1.331,Carrefour,1.839,1.849,1.928,hausse,hausse,egal,stable,1,stable,1,stable,1
68640001,68640,WALDIGHOFEN,4 rue de la république,47.5540005,7.3126453,Intermarché,1.869,1.859,1.956,egal,baisse,baisse,stable,1,stable,1,stable,1
59000020,59000,LILLE,17 A 25 RUE ROGER SALENGRO,50.6295132,3.1019141,Total Access,1.859,1.837,1.955,hausse,baisse,baisse,stable,1,stable,1,stable,1
78630004,78630,Orgeval,116 Avenue Pasteur,48.925,1.976,TotalEnergies,1.944,1.951,1.990,baisse,baisse,egal,stable,1,stable,1,stable,1
56300012,56300,PONTIVY,46 RUE JEAN MOULIN,48.060014,-2.955571,TotalEnergies,1.960,1.990,1.990,egal,egal,egal,stable,1,stable,1,stable,1
49220001,49220,grez neuville,zac de la grée,47.614,-0.707,Système U,1.855,1.905,2.039,hausse,baisse,egal,stable,1,stable,1,stable,1
51300014,51300,Vitry-le-François,16 FBG LEON BOURGEOIS,48.7230407,4.5915265,Total,1.961,1.961,1.990,hausse,baisse,egal,stable,1,stable,1,stable,1
2000009,02000,Laon,167 Avenue Pierre Mendès France,49.582571,3.644251,Intermarché,1.839,1.883,1.999,egal,hausse,egal,stable,1,stable,1,stable,1
48100007,48100,MARVEJOLS,4 BIS PROMENADE LOUIS CABANETTE,44.544,3.287,Aldi,1.879,1.899,1.999,baisse,baisse,egal,stable,1,stable,1,stable,1
42500012,42500,Le Chambon-Feugerolles,Les Crozes,45.390324,4.313147,E.Leclerc,1.851,1.898,,egal,egal,,stable,1,stable,1,stable,1
12850001,12850,ONET-LE-CHâTEAU,Route d'Espalion,44.363801,2.587714,E.Leclerc,1.859,1.889,1.969,egal,egal,egal,stable,1,stable,1,stable,1
39200005,39200,Saint-Claude,38 Route de Lyon,46.3807279,5.8336621,Intermarché,1.869,1.860,,egal,egal,,stable,1,stable,1,stable,1
83350001,83350,Ramatuelle,6465 QUARTIER DU PLAN,43.214,6.645,Total,1.968,1.941,1.990,hausse,baisse,egal,stable,1,stable,1,stable,1
21220006,21220,Gevrey-Chambertin,AUTOROUTE A31 SENS DIJON - BEAUNE,47.217966,5.002725,Fulli,1.935,2.012,2.116,egal,egal,egal,stable,1,stable,1,stable,1
63800005,63800,Pérignat-sur-Allier,ROUTE DE COURNON,45.72919,3.22201,Intermarché,1.849,1.849,1.999,egal,egal,egal,stable,1,stable,1,stable,1
22810002,22810,PLOUNEVEZ MOEDEC,RN 12,48.54944,-3.45286,TotalEnergies,1.944,1.942,1.990,hausse,baisse,,stable,1,stable,1,stable,1
67560002,67560,ROSHEIM,33C Avenue de la Gare,48.5010248,7.4837797,Auchan,1.870,1.880,1.937,egal,egal,egal,stable,1,stable,1,stable,1
45370002,45370,JOUY LE POTIER,18 ZAC DE LA POTERIE RTE D'ORLEANS,47.749,1.813,Carrefour,1.859,1.869,1.989,egal,egal,egal,stable,1,stable,1,stable,1
26110004,26110,NYONS,31 Avenue de Venterol,44.3595911,5.1261467,Intermarché,1.839,1.879,1.969,egal,egal,egal,stable,1,stable,1,stable,1
69003012,69003,Lyon,65 COURS ALBERT THOMAS,45.747,4.867,Avia,1.939,1.949,,egal,egal,,stable,1,stable,1,stable,1
54510001,54510,TOMBLAINE,AVENUE EUGENE POTTIER,48.6856645,6.219349,Auchan,1.836,1.861,1.980,egal,egal,hausse,stable,1,stable,1,stable,1
35300004,35300,FOUGERES,58 avenue de la verrerie,48.363,-1.188,Total,1.955,1.951,1.990,hausse,baisse,egal,stable,1,stable,1,stable,1
44400001,44400,Rezé,22 Rue de la Galarnière,47.177,-1.559,Super U,1.825,1.859,1.945,egal,egal,egal,stable,1,stable,1,stable,1
13011017,13011,MARSEILLE,359 BD MIREILLE LAUZE,43.28602,5.42682,Total,1.866,1.840,1.945,hausse,baisse,baisse,stable,1,stable,1,stable,1
83470004,83470,Saint-Maximin-la-Sainte-Baume,ROND POINT DE LA GENDARMERIE RN 7,43.446,5.865,Intermarché,1.849,1.839,1.959,hausse,baisse,baisse,stable,1,stable,1,stable,1
72000022,72000,LE MANS,362 AVENUE RHIN ET DANUBE,48.027,0.181,Avia,,,,,,,stable,1,stable,1,stable,1
68580001,68580,SEPPOIS-LE-HAUT,"9,rue de Bâle",47.534,7.182,Intermarché,1.899,1.894,1.999,egal,egal,egal,stable,1,stable,1,stable,1
63800004,63800,COURNON-D'AUVERGNE,Route de Clermont,45.745,3.177,TotalEnergies,1.955,1.940,1.990,hausse,baisse,egal,stable,1,stable,1,stable,1
71250007,71250,Sainte-Cécile,RN 79,46.3878813,4.6219504,Total,1.999,1.990,1.990,hausse,egal,egal,stable,1,stable,1,stable,1
72600002,72600,SAINT-RéMY-DES-MONTS,Route de la Ferté Bernard,48.343,0.37,Intermarché,1.859,1.889,,hausse,hausse,,stable,1,stable,1,stable,1
63700004,63700,Saint-Éloy-les-Mines,Rue Jean Moulin,46.1587705,2.836489,Carrefour,1.849,1.869,1.959,egal,egal,egal,stable,1,stable,1,stable,1
54610001,54610,NOMENY,Route de Nancy,48.8881729,6.2293304,Avia,1.939,1.969,2.059,egal,egal,egal,stable,1,stable,1,stable,1
74140005,74140,DOUVAINE,ZI LES ESSERTS,46.2976327,6.3060721,Intermarché,1.849,1.839,1.969,egal,egal,egal,stable,1,stable,1,stable,1
82500004,82500,GIMAT,LE BOURG,43.851,0.941,Total,1.899,1.990,1.990,egal,egal,egal,stable,1,stable,1,stable,1
78270002,78270,Chaufour-lès-Bonnières,RN 13 RTE D'EVREUX,49.02,1.489,Total,1.852,1.852,1.970,hausse,baisse,baisse,stable,1,stable,1,stable,1
88130002,88130,CHARMES,RN 57,48.3697745,6.2898536,Match,1.859,1.899,1.999,egal,egal,egal,stable,1,stable,1,stable,1
1500006,01500,CHâTEAU-GAILLARD,"550, RUE JEAN MERMOZ",45.976,5.318,Total,1.998,,,egal,,,stable,1,stable,1,stable,1
33380006,33380,MIOS,48 Avenue de la République,44.612581,-0.946275,TotalEnergies,1.980,1.925,1.990,hausse,hausse,egal,stable,1,stable,1,stable,1
91630001,91630,MAROLLES-EN-HUREPOIX,Rue de la gare,48.56445,2.29216,Carrefour Market,1.816,1.853,1.964,egal,egal,egal,stable,1,stable,1,stable,1
10350001,10350,Marigny-le-Châtel,RUE SALENGRO,48.4086908,3.7380993,Intermarché,1.834,1.849,1.968,egal,egal,egal,stable,1,stable,1,stable,1
44430004,44430,Loroux-Bottereau,"Canton de la Haute Landelle, Routes de Nantes",47.2372196,-1.3682381,E.Leclerc,1.799,1.839,1.919,baisse,egal,egal,stable,1,stable,1,stable,1
66650002,66650,BANYULS-SUR-MER,RN 114 ZAC DE LA RECTORIE,42.48173,3.12928,Carrefour,1.855,1.859,1.985,egal,egal,egal,stable,1,stable,1,stable,1
69310004,69310,Pierre-Bénite,126 BOULEVARD DE L EUROPE,45.6970078,4.8248891,TotalEnergies,2.004,1.973,1.990,hausse,baisse,egal,stable,1,stable,1,stable,1
48100004,48100,MARVEJOLS,Avenue Théophile Roussel,44.5586229,3.2903747,Carrefour,1.899,1.899,,egal,egal,,stable,1,stable,1,stable,1
26290009,26290,DONZERE,RN-7,44.429,4.712,Total,1.871,1.855,1.970,hausse,,baisse,stable,1,stable,1,stable,1
94500011,94500,CHAMPIGNY SUR MARNE,114 AV. DU GENERAL DE GAULLE,48.823,2.495,TotalEnergies,1.985,1.990,,baisse,egal,,stable,1,stable,1,stable,1
27201001,27200,Vernon,Boulevard Jean Jaurès,49.095,1.466,E.Leclerc,1.816,1.839,1.921,hausse,egal,egal,stable,1,stable,1,stable,1
67320001,67320,DRULINGEN,Rue de Weyer,48.86425,7.18661,Intermarché,1.899,1.899,1.989,egal,egal,egal,stable,1,stable,1,stable,1
86130008,86130,Jaunay-Marigny,SENS POITIERS TOURS,46.701,0.371,Eni,2.164,2.164,2.264,egal,egal,egal,stable,1,stable,1,stable,1
25660002,25660,Saône,"Rue du Chenau Blond, Les Ecots ZAC",47.20848,6.103167,Super U,1.874,1.894,1.990,hausse,baisse,baisse,stable,1,stable,1,stable,1
60800009,60800,Crépy-en-Valois,20 rue Charles de Gaulle,49.234307,2.88664,Monoprix,1.994,1.973,2.051,egal,egal,egal,stable,1,stable,1,stable,1
81200001,81200,AUSSILLON,54 BOULEVARD DU THORE,43.5088618,2.361112,TotalEnergies,1.949,,1.990,egal,,egal,stable,1,stable,1,stable,1
54300011,54300,VITRIMONT,AUTOROUTE A33 - AIRE D'ANTHELUPT,48.590809,6.418387,TotalEnergies,1.891,1.874,1.984,hausse,baisse,baisse,stable,1,stable,1,stable,1
66210004,66210,Bolquère,"D618, route de la forêt",42.514677,2.062173,Intermarché,1.849,1.879,1.959,egal,egal,egal,stable,1,stable,1,stable,1
84140006,84140,MONTFAVET,950 CRS CARDINAL BERTRAND DE MON,43.931,4.874,Total,1.958,1.945,1.990,hausse,baisse,egal,stable,1,stable,1,stable,1
74100014,74100,Annemasse,14 rue de la Résistance,46.194437,6.255147,Intermarché,1.889,1.845,1.979,baisse,egal,baisse,stable,1,stable,1,stable,1
33750004,33750,Saint-Germain-du-Puch,5 route de libourne,44.8580106,-0.3221922,Carrefour,1.809,,1.999,egal,,egal,stable,1,stable,1,stable,1
41600001,41600,LAMOTTE-BEUVRON,20 RUE GAUGIRAN,47.601,2.027,Carrefour Market,1.899,1.949,1.999,egal,egal,egal,stable,1,stable,1,stable,1
59242003,59242,Templeuve,"29, rue de Maresquel",50.5223,3.17427,E.Leclerc,1.825,1.845,1.929,egal,egal,egal,stable,1,stable,1,stable,1
46000012,46000,CAHORS,114 RTE DE TOULOUSE,44.4248808,1.4406932,Total,1.963,,,hausse,,,stable,1,stable,1,stable,1
38360001,38360,SASSENAGE,Rue du 19 mars 1962,45.2192116,5.6607595,Carrefour,1.898,1.887,1.978,hausse,hausse,baisse,stable,1,stable,1,stable,1
71200004,71200,LE CREUSOT,rue de pologne,46.7920567,4.4466499,Intermarché,1.849,1.899,1.999,egal,egal,egal,stable,1,stable,1,stable,1
19800005,19800,Vitrac-sur-Montane,AIRE DE LA CORREZE - AUTOROUTE A8,45.359457,1.937263,Shell,1.978,1.993,2.097,egal,egal,egal,stable,1,stable,1,stable,1
91130007,91130,Ris-Orangis,RN7 RUE ALBERT REMY,48.6581415,2.405997,Total,1.878,1.876,1.981,hausse,baisse,baisse,stable,1,stable,1,stable,1
76410001,76410,Saint-Aubin-lès-Elbeuf,Rue de la Résistance,49.303,1.035,Carrefour,1.950,1.899,2.020,egal,egal,egal,stable,1,stable,1,stable,1
53200006,53200,chateau gontier sur mayenne,30 Avenue des Sablonnières,47.8150044,-0.7058205,Intermarché,1.849,1.861,1.969,egal,egal,egal,stable,1,stable,1,stable,1
41300008,41300,Theillay,"Autoroute A71, Sens Paris-Vierzon",47.3132321,2.0394421,Elan,2.129,2.059,2.159,egal,egal,egal,stable,1,stable,1,stable,1
6700008,06700,Saint-Laurent-du-Var,ZI A4 AVENUE PIERRE ET MARIE CURIE,43.686013,7.187153,Station Auto Espace Azuréen,1.977,1.958,1.990,hausse,baisse,egal,stable,1,stable,1,stable,1
20600014,20600,BASTIA LUPINU,Avenue de la Libération. Immeuble Santa Maria,42.679275,9.443096,Vito,2.010,,,egal,,,stable,1,stable,1,stable,1
5000017,05000,GAP,46 AV. DE PROVENCE,44.54104,6.05755,Total,1.962,1.941,1.990,hausse,baisse,egal,stable,1,stable,1,stable,1
86440001,86440,Migné-Auxances,avenue de la Loge,46.614,0.316,Total,1.941,1.930,1.990,hausse,baisse,egal,stable,1,stable,1,stable,1
63120004,63120,COURPIERE,6 ROUTE D'AMBERT,45.749,3.545,Pireyre & Pascal energy,1.859,,1.979,egal,,egal,stable,1,stable,1,stable,1
92120004,92120,MONTROUGE,70-74 AV ARISTIDE BRIAND,48.813,2.357,BP,2.129,2.079,2.249,egal,egal,egal,stable,1,stable,1,stable,1
71260007,71260,PERONNE,AUX TEPPES SOLDATS,46.440181,4.81076,Intermarché,1.859,1.869,1.974,egal,egal,egal,stable,1,stable,1,stable,1
39300001,39300,CHAMPAGNOLE,rue du village,46.7486438,5.9048983,Netto,1.889,1.899,1.989,egal,egal,egal,stable,1,stable,1,stable,1
91190001,91190,GIF-SUR-YVETTE,CHEVRY BELLEVILLE,48.6911488,2.1151334,Carrefour,1.881,1.895,1.999,egal,egal,egal,stable,1,stable,1,stable,1
4100007,04100,MANOSQUE,Route de Volx,43.8497619,5.8225561,Auchan,1.810,1.829,1.919,hausse,hausse,hausse,stable,1,stable,1,stable,1
14000010,14000,Caen,69 Avenue du Capitaine Georges Guynemer,49.16905,-0.34422,Intermarché,1.829,1.849,1.959,egal,egal,egal,stable,1,stable,1,stable,1
45390002,45390,PUISEAUX,12 ROUTE DE MONTARGIS,48.198,2.47,Intermarché,1.849,1.859,1.979,egal,egal,egal,stable,1,stable,1,stable,1
38460002,38460,CREMIEU,route de Lyon,45.723577,5.238919,Carrefour,1.899,1.899,1.999,egal,egal,egal,stable,1,stable,1,stable,1
29000015,29000,Quimper,163 Rte de Bénodet D34,47.974,-4.092,Intermarché,1.815,1.829,1.919,egal,egal,egal,stable,1,stable,1,stable,1
67570001,67570,ROTHAU,RN 1420,48.461,7.211,Eni,1.949,1.929,1.999,hausse,egal,egal,stable,1,stable,1,stable,1
94000011,94000,Créteil,ROUTE DE CHOISY RN 186,48.7839893,2.4471249,Esso,1.897,1.908,1.990,hausse,baisse,egal,stable,1,stable,1,stable,1
8150002,08150,Renwez,103 Avenue Martyrs de la Résistance,49.84,4.605,Carrefour,1.863,1.899,2.069,egal,egal,egal,stable,1,stable,1,stable,1
56410001,56410,ERDEVEN,Route de Lorient,47.6472665,-3.160004,Intermarché,1.828,1.844,1.944,baisse,baisse,egal,stable,1,stable,1,stable,1
21500005,21500,Montbard,65 rue de Dijon,47.6229585,4.3541285,Intermarché,1.859,1.859,,baisse,egal,,stable,1,stable,1,stable,1
56460002,56460,Sérent,Zone commerciale du Pont Saint-Pierre,47.8209011,-2.5069562,Intermarché,1.849,1.879,1.999,egal,egal,egal,stable,1,stable,1,stable,1
31700006,31700,Cornebarrieu,Avenue Dewoitine,43.649637,1.337596,Intermarché,1.814,1.818,1.946,egal,egal,egal,stable,1,stable,1,stable,1
8120001,08120,BOGNY-SUR-MEUSE,63 Avenue Blanqui,49.857,4.764,Intermarché,1.869,1.937,1.999,hausse,egal,egal,stable,1,stable,1,stable,1
34800002,34800,CLERMONT-L'HéRAULT,9 RN 9,43.6314662,3.439322,Avia,1.889,1.939,,egal,egal,,stable,1,stable,1,stable,1
63960005,63960,Veyre-Monton,16 CHEMIN DU CHARDONNET,45.671,3.172,Carrefour,1.835,1.839,,egal,egal,,stable,1,stable,1,stable,1
20221001,20221,PRUNETE,T 10,42.325,9.539,Vito,1.970,,,egal,,,stable,1,stable,1,stable,1
34120002,34120,PéZENAS,38 Avenue de Verdun,43.452029,3.417869,TotalEnergies,1.915,1.914,1.990,egal,egal,egal,stable,1,stable,1,stable,1
