id_station;enseigne_actuelle;adresse_actuelle;code_postal;ville;latitude_actuelle;longitude_actuelle;statut_verification;motif_verification;source_actuelle;google_place_id;google_enseigne;google_adresse;google_latitude;google_longitude;google_verifie_le;decision;commentaire
13340004;Dyneff;RN113 QUARTIER LE BOSQUET;13340;Rognac;43.486404;5.2210405;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
33610005;Intermarché;8 Avenue de Verdun;33610;Cestas;44.78;-0.69;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
17000007;;Rue de Béthencourt;17000;La Rochelle;46.171;-1.204;a_verifier_google_places;enseigne inconnue, correspondance OpenStreetMap ambigue;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
65220002;Intermarché;Route de Tarbes;65220;Lalanne-Trie;43.3120186;0.3599011;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
83840001;Station Service Communale;Route départementale 955;83840;Comps-sur-Artuby;43.711;6.507;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
59210003;Intermarché;109 Route de Furnes;59210;Coudekerque-Branche;51.03376;2.40223;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
34170004;Netto;1001 avenue de l'europe;34170;Castelnau-le-Lez;43.631;3.906;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
10500005;;BOULEVARD NAPOLEON;10500;Brienne-le-Château;48.396517;4.528256;a_verifier_google_places;enseigne inconnue, adresse BAN eloignee des coordonnees, correspondance OpenStreetMap ambigue;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
25000020;Avia;80 Rue de Vesoul;25000;Besançon;47.257;6.012;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
17360001;Super U;8 Avenue du Maréchal Leclerc;17360;Saint-Aigulin;45.159;-0.019;a_verifier_google_places;correspondance OpenStreetMap ambigue;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
94460001;Carrefour;44 rue Sablonnière;94460;Valenton;48.74926;2.45465;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
62100025;Total;TERMINAL EUROTUNNEL;62100;Coquelles;50.9348549;1.8174873;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
31100003;Intermarché;30 Chemin de Ferro-Lébrès;31100;Toulouse;43.5850309;1.3733541;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
36250003;E.Leclerc;226 Route de Tours;36250;Saint-Maur;46.8205225;1.6691642;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
38080007;Avia;A43 AIRE DE L'ISLE-D'ABEAU SUD;38080;L'Isle-d'Abeau;45.612;5.21;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
18500004;Intermarché;ROUTE DE BOURGES;18500;Mehun-sur-Yèvre;47.142;2.243;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
59193003;Carrefour;Rue d'Armentières;59193;Erquinghem-Lys;50.6806757;2.860263;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
88360001;;ROUTE NATIONALE 66;88360;Rupt-sur-Moselle;47.926;6.659;a_verifier_google_places;enseigne inconnue, adresse BAN eloignee des coordonnees, correspondance OpenStreetMap ambigue;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
3390004;AS24;route de moulins;03390;Montmarault;46.3223921;2.9637227;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
44116001;Intermarché;6, rue de Quarteron;44116;Vieillevigne;46.9710483;-1.4353406;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
12260002;;Lieu-dit Fréjeroques - D 922;12260;Villeneuve;44.439;2.028;a_verifier_google_places;enseigne inconnue, adresse BAN eloignee des coordonnees, aucune station OpenStreetMap proche;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
43400001;Intermarché;Route de Saint-Agrève-Valence;43400;Le Chambon-sur-Lignon;45.0557475;4.314115;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
17700001;Système U;13 Avenue Saint-Pierre;17700;Surgères;46.104;-0.754;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
31400007;Avia;58 Route de Narbonne;31400;Toulouse;43.569;1.456;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
60300005;Intermarché;Centre Commercial Villevert;60300;Senlis;49.2212915;2.5895266;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
57190001;Carrefour Market;11 Rue Nationale;57190;Florange;49.31759;6.11436;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
89190007;Shell;Aire de Villeneuve l'Archevêque autoroute A5 Sens PARIS TROYES;89190;Villeneuve-l'Archevêque;48.242997;3.554402;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
22310001;E.Leclerc;RUE DES CLOS;22310;Plestin-les-Grèves;48.656234;-3.6318569;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
35290003;Intermarché;Zone du maupas;35290;Saint-Méen-le-Grand;48.1864413;-2.1764825;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
16500005;Intermarché;2 Rue Arnaud Beltrame - ZA du pré de l'étang;16500;Confolens;46.0;0.673;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
13011003;Shell;ROUTE DES TROIS LUCS- LA VALENTINE;13011;Marseille;43.2996115;5.4781685;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
88700001;Match;Rue Charles Gratia;88700;Rambervillers;48.341;6.636;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
85190003;;BEL AIR;85190;Maché;46.791;-1.707;a_verifier_google_places;enseigne inconnue, adresse BAN eloignee des coordonnees, correspondance OpenStreetMap ambigue;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
27670004;TotalEnergies;18 rue des canadiens;27670;Saint-Ouen-du-Tilleul;49.293;0.955;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
63290001;Total;31 avenue E. Vaillant;63290;Puy-Guillaume;45.955591;3.477191;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
83300003;Carrefour;ZI SAINT HERMENTAIRE;83300;Draguignan;43.5267514;6.4546443;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
56520001;Système U;ROUTE DES PLAGES;56520;Guidel;47.7858952;-3.491396;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
63660001;Station Service Intercommunale;Route d'Ambert;63660;Saint-Anthème;45.5223302;3.9118409;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
1800001;Carrefour;47 Route de Lyon;01800;Meximieux;45.901;5.191;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
40420002;Intermarché;170 Route de Sabres;40420;Labrit;44.106;-0.547;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
73540002;Système U;Route de l'Énergie;73540;La Bâthie;45.64037;6.43979;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
51110002;Intermarché;ZAC du Val des Bois;51110;Warmeriville;49.349;4.209;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
27350003;Total;Route de Médine;27350;Étréville;49.3722472;0.6275065;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
30510002;;KM2 ROUTE DE NIMES;30510;Générac;43.734412;4.347559;a_verifier_google_places;enseigne inconnue, adresse BAN eloignee des coordonnees, aucune station OpenStreetMap proche;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
64260002;Elan;22 rue du Parc National;64260;Arudy;43.1061413;-0.4358571;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
56690002;Intermarché;RUE DU DISTRO;56690;Landévant;47.7596085;-3.1214342;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
31240004;Intermarché;42 Route de Bessières;31240;L'Union;43.65517;1.47066;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
88300004;Avia;401 QUAI JEAN MOULIN;88300;Neufchâteau;48.354;5.688;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
30140006;Eni;RTE D'ALES;30140;Anduze;44.055;3.99;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
43500002;Super U;24 rue d'Ollias;43500;Craponne-sur-Arzon;45.333;3.844;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
36130004;Carrefour;RD 920;36130;Déols;46.850273;1.707416;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
26750001;E.Leclerc;95 RUE CLAIR;26750;Saint-Paul-lès-Romans;45.057;5.099;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
62161001;Carrefour;Rue de Neuville;62161;Marœuil;50.328;2.713;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
9200001;Carrefour;ROUTE D'EYCHEIL;09200;Saint-Girons;42.973499;1.152023;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
79200009;Esso;BD DU THOUET;79200;Châtillon-sur-Thouet;46.661;-0.239;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
25230002;Intermarché;28 Avenue du Général Leclerc;25230;Seloncourt;47.459;6.867;a_verifier_google_places;correspondance OpenStreetMap ambigue;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
13300002;Total;LES BROQUETIERS;13300;Salon-de-Provence;43.619312;5.096298;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
79300005;E.Leclerc;13 Rue des Joncs;79300;Bressuire;46.8486799;-0.5003398;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
26700001;;CC LA CROIX D'OR;26700;Pierrelatte;44.37701;4.70128;a_verifier_google_places;enseigne inconnue, adresse BAN eloignee des coordonnees, correspondance OpenStreetMap ambigue;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
40190003;Carrefour;AVENUE JEAN JAURES;40190;Villeneuve-de-Marsan;43.8859221;-0.3102327;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
56420002;Total;21 Rue du Docteur Rème;56420;Plumelec;47.839;-2.638;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
26240002;Total;31 avenue de quebec;26240;Saint-Vallier;45.195;4.814;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
17260001;Super U;ROUTE DE SAINTES;17260;Gémozac;45.576204;-0.6773052;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
33680006;;33, Avenue de Bordeaux;33680;Le Porge;44.8753;-1.08692;a_verifier_google_places;enseigne inconnue, correspondance OpenStreetMap ambigue;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
65000008;Intermarché;87 Rue Alsace Lorraine;65000;Tarbes;43.250036;0.072059;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
29833001;;Rue de Callac;29270;Carhaix-Plouguer;48.27996;-3.56533;a_verifier_google_places;enseigne inconnue, correspondance OpenStreetMap ambigue;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
84250001;;Route d'Avignon;84250;Le Thor;43.925;4.978;a_verifier_google_places;enseigne inconnue, adresse BAN eloignee des coordonnees, correspondance OpenStreetMap ambigue;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
26220001;Super U;181 Route de Montélimar;26220;Dieulefit;44.521;5.056;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
11106001;Dyneff;199 avenue de Bordeaux;11100;Narbonne;43.181889;2.9812845;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
90000014;Total Access;3 rue de Besançon;90000;Belfort;47.626;6.86;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
68470003;Système U;2 rue des Fabriques;68470;Fellering;47.887451;6.995032;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
59880001;Auchan;125 Rue Jean Jaurès;59880;Saint-Saulve;50.369;3.551;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
6230003;TotalEnergies;1280 BOULEVARD NAPOLEON 3;06230;Villefranche-sur-Mer;43.7021001;7.3251892;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
62120001;Carrefour;Centre commercial du val de Lys;62120;Aire-sur-la-Lys;50.6368298;2.4103169;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
82210003;;route de castelmayran;82210;Saint-Nicolas-de-la-Grave;44.06415;1.02228;a_verifier_google_places;enseigne inconnue, adresse BAN eloignee des coordonnees, correspondance OpenStreetMap ambigue;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
70300009;Total;28 Rue Édouard Herriot;70300;Saint-Sauveur;47.805;6.383;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
72120001;Carrefour Market;ZA DU PRESSOIR;72120;Saint-Calais;47.9182955;0.7668585;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
59111001;;AVENUE KENNEDY;59111;Bouchain;50.292491;3.301094;a_verifier_google_places;enseigne inconnue, adresse BAN eloignee des coordonnees, aucune station OpenStreetMap proche;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
21130008;E.Leclerc;AVENUE GENERAL DE GAULLE;21130;Auxonne;47.1809188;5.4003006;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
62800001;Carrefour;2 Rue Marie Liétard;62800;Liévin;50.422;2.774;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
62280002;Carrefour;Route de Calais;62280;Saint-Martin-Boulogne;50.7386209;1.6237823;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
37306001;E.Leclerc;Rue de la Bondonnière;37300;Joué-lès-Tours;47.356571;0.698129;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
58200003;Avia;CHEMIN DU GRAND CHAMP;58200;Cosne-Cours-sur-Loire;47.3863907;2.9224213;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
15000018;Avia;2 rue Félix Daguerre;15000;Aurillac;44.91034;2.453416;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
22230004;Total;2 Pont de L'Hyvet;22230;Merdrignac;48.191;-2.404;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
1000001;Carrefour Market;596 AVENUE DE TREVOUX;01000;Saint-Denis-lès-Bourg;46.201;5.198;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
9300002;;Route de FOIX;09300;Lavelanet;42.93739;1.85335;a_verifier_google_places;enseigne inconnue, adresse BAN eloignee des coordonnees, aucune station OpenStreetMap proche;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
80290001;Carrefour;RUE DU CAPITAINE FAY;80290;Poix-de-Picardie;49.776;1.978;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
35330001;Elan;5 AVENUE DU GENERAL DE GAULLE;35530;Noyal-sur-Vilaine;48.108;-1.515;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
29870003;Total;14 rue Alsace-Lorraine;29870;Lannilis;48.5749576;-4.5112635;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
59150002;E.Leclerc;RUE DE STALINGRAD;59150;Wattrelos;50.697;3.21;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
59279004;Carrefour;17 PLACE DU GENERAL DE GAULLE;59122;Hondschoote;50.982;2.584;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
65800002;;Route d'Auch;65800;Orleix;43.278;0.116;a_verifier_google_places;enseigne inconnue, adresse BAN eloignee des coordonnees, aucune station OpenStreetMap proche;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
16110005;Esso;22 Rue faubourg tête noire;16110;La Rochefoucauld-en-Angoumois;45.736;0.386;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
88307001;E.Leclerc;67b, Avenue de la Division Leclerc;88300;Neufchâteau;48.371405;5.7104726;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
26150002;TotalEnergies;135 route de gap;26150;Die;44.7475495;5.3821991;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
62340001;Carrefour;ZAE DU MOULIN A HUILE;62340;Guînes;50.8625439;1.8838074;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
1110001;Carrefour;Rue Masonod;01110;Plateau d'Hauteville;45.979157;5.598134;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
